,user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
46,4304c3cc-4344-40a5-907c-d50bdb5cfe73,proj21,proj21,manager,,proj12task2propa,,False,task,proj22,dept2,1.0,False,proj11task2a,approve,True
47,37180df1-0c41-41f0-ac5b-39e4adb479ad,proj12,,manager,2.0,proj22task1a,dept2,True,task,proj12,dept1,1.0,False,proj11task2propa,request,True
48,736a26fa-38de-44c2-a6aa-a888a6a0b2c5,proj12,,manager,2.0,proj12task2a,,False,schedule,proj12,dept2,2.0,False,proj21task2a,request,True
49,6f6f4e5c-c1df-4ce9-a2f5-9526f670f89d,proj22,proj22,manager,,proj21task1a,,False,schedule,proj11,dept1,2.0,False,proj12task2a,write,True
50,702b9d9b-ec55-411d-b198-8b51bf8e711a,proj22,proj22,manager,1.0,proj21task2a,dept1,True,task,proj21,dept2,1.0,False,proj11task1propa,approve,True
51,2eaed86a-7e8c-43b4-b288-402ec92417a7,proj12,proj12,manager,,proj12task2propa,dept1,False,schedule,proj22,dept1,2.0,False,proj22task1a,setStatus,True
52,3724aa31-a2b8-4d6c-92ef-32123aff8b5f,proj12,,manager,,proj12task2propa,dept1,False,task,proj22,dept1,1.0,False,proj12task1a,setCost,True
53,3eecea6c-ecef-4ba2-ae25-6e3e157430bb,proj12,proj12,manager,1.0,proj22task1propa,dept2,False,schedule,proj12,dept1,2.0,False,proj12task1propa,approve,True
54,8d8dadb7-2c6a-4f31-821b-333da5810218,proj12,proj12,manager,2.0,proj12task1a,,False,schedule,proj11,dept2,2.0,False,proj12task1a,setStatus,True
55,a8e129dc-e092-4b02-a7e2-a3b616fce9c5,proj11,,manager,2.0,proj11task2a,,True,schedule,proj22,dept1,1.0,False,proj12task2a,request,True
56,08551225-b675-4de5-943a-bdb276b5e401,proj12,proj12,manager,,proj12task1propa,dept2,True,budget,proj12,dept1,2.0,False,proj21task2propa,write,True
57,d5ff4b0b-d4d3-410e-a27b-741e6cb05a1b,proj12,,manager,1.0,proj11task2propa,dept2,True,task,proj21,dept2,1.0,False,proj21task1propa,write,True
58,e8be61cc-5cef-4e0a-b773-6bd53b6b6afa,proj11,,manager,,proj22task1propa,,False,schedule,proj22,dept2,,False,proj12task1propa,approve,True
59,56f657ce-287f-4394-9f28-100af9488bb6,proj11,proj11,manager,,proj21task2propa,dept1,True,budget,proj22,dept2,,False,proj22task1propa,setStatus,True
60,775b9390-b314-4f47-bc49-7f99e1da9995,proj12,,manager,1.0,proj11task2propa,dept2,True,task,proj21,dept2,,False,proj22task1propa,approve,True
61,2ab592f2-1b62-4a39-aa8c-dbb7bc8cf8c1,proj12,,manager,2.0,proj12task1a,dept2,True,budget,proj22,dept2,,False,proj11task1a,read,True
62,29fde8c7-1ab7-432a-aab3-7fdfc458131e,proj21,proj21,manager,,proj22task1a,,False,task,proj12,dept2,,False,proj22task2a,setStatus,True
63,8701318b-b1e7-4427-bd62-b2b60faa86ed,proj21,proj21,manager,,proj12task1a,,False,task,proj21,dept2,1.0,False,proj21task2a,write,True
64,abef0971-a0d4-43d4-b418-0fb7ded18501,proj21,proj21,manager,,proj21task2a,,True,task,proj12,dept1,,False,proj11task2a,approve,True
65,4563e485-ebb5-49f1-95c2-c2dcb267a7a4,proj11,,manager,2.0,proj21task2propa,,False,task,proj21,dept1,,False,proj12task2propa,setSchedule,True
66,3794ae88-0c51-4f30-ab28-9f02de30074f,proj12,,manager,,proj22task1a,,False,schedule,proj22,dept2,,False,proj21task1a,write,True
67,83600547-c4e5-41e1-8095-6ad9c6a84d82,proj11,proj11,manager,,proj22task1propa,,True,schedule,proj12,dept1,1.0,False,proj12task2propa,request,True
68,3b4e288b-897e-4a5c-abd6-a055a1552e97,proj12,proj12,manager,,proj11task1a,dept1,False,task,proj22,dept2,,False,proj21task1propa,read,True
69,557706ae-f399-42bc-9db8-9371a33726fe,proj22,proj22,manager,2.0,proj12task2a,,True,schedule,proj12,dept2,,False,proj11task2a,write,True
70,bd0dd0af-b1ab-419e-9d3d-6e949a39ebe1,proj12,,manager,2.0,proj11task1a,,True,schedule,proj21,dept2,,False,proj21task2propa,setCost,True
71,e5d52491-dd39-4235-9a30-5d2768ef0f0f,proj22,proj22,manager,2.0,proj22task1propa,,True,task,proj22,dept1,,False,proj21task2propa,setCost,True
72,83e5b0a3-e618-4320-9855-b945bec450ff,proj21,proj21,manager,1.0,proj11task2propa,dept2,True,task,proj12,dept1,2.0,False,proj11task2propa,request,True
73,d544da4a-1008-4a5d-9c5c-cf965d8dfef0,proj21,proj21,manager,,proj11task2propa,,True,task,proj21,dept1,2.0,False,proj12task2propa,setCost,True
74,c947a6a7-3760-498b-87e6-ae1a46d30201,proj11,proj11,manager,,proj12task2a,,False,task,proj22,dept1,1.0,False,proj11task1propa,request,True
75,e21b93d8-b7e9-4563-86ec-8a63d47e296f,proj11,proj11,manager,1.0,proj21task1a,,False,schedule,proj22,dept1,,False,proj12task1a,setSchedule,True
76,2f390b4f-17eb-45c2-8900-a6eb4f38e629,proj21,,manager,,proj12task1a,,True,task,proj11,dept1,,False,proj22task1a,approve,True
77,ccf5bf6c-7ec8-47c5-bb31-34379f938465,proj12,,manager,2.0,proj12task2propa,,False,task,proj11,dept1,,False,proj11task1a,read,True
78,d5f0b05f-61f2-4faa-993c-6ffe0ecc5484,proj21,,manager,,proj11task2a,dept2,True,budget,proj12,dept1,,False,proj21task1propa,read,True
79,e3d2f59f-502a-42d5-bb1f-10191c74a07c,proj21,proj21,manager,2.0,proj12task2propa,,False,budget,proj12,dept1,,False,proj22task1a,approve,True
80,b093466d-c765-4718-96e8-2850f196d4ec,proj22,,manager,2.0,proj21task2propa,,True,budget,proj12,dept2,2.0,False,proj22task1propa,approve,True
81,ae40e334-8099-4983-a969-5e40e7c702b6,proj22,,manager,2.0,proj12task1propa,dept2,True,task,proj11,dept1,2.0,False,proj22task2a,setStatus,True
82,f87d49dd-1c64-4e49-9bc1-e50763ea98b1,proj12,proj12,manager,1.0,proj21task2a,,False,schedule,proj22,dept2,1.0,False,proj11task2propa,approve,True
83,932a80e4-f14e-49e1-a6ab-f3b1f84efd56,proj12,proj12,manager,2.0,proj11task1a,dept1,False,schedule,proj22,dept2,2.0,False,proj21task2a,approve,True
84,61c6b463-6742-4ff0-8d42-c7a027726859,proj11,proj11,manager,2.0,proj21task2a,dept1,True,task,proj22,dept2,1.0,False,proj12task2propa,write,True
85,db696117-bb73-4987-b1bf-ae2ac4aa4d5b,proj22,proj22,manager,2.0,proj21task2propa,dept1,True,task,proj11,dept1,,False,proj21task2propa,write,True
86,4afb5ebf-5e48-45e7-80e9-2073b2b0ddfc,proj12,,manager,1.0,proj12task1propa,dept1,True,budget,proj11,dept1,,False,proj11task2a,setCost,True
87,3b319238-2dc1-416a-8890-c81ed75d4046,proj22,,manager,,proj11task2propa,dept1,True,schedule,proj12,dept2,,False,proj12task2propa,write,True
88,462d19c7-7d6a-49d7-a694-5f55e5932b17,proj21,,manager,2.0,proj21task1a,,False,task,proj12,dept1,1.0,False,proj12task2a,write,True
89,dee08ff5-305b-4ee6-b42c-6947a95d6bcf,proj21,proj21,manager,1.0,proj11task1a,dept1,True,schedule,proj11,dept1,2.0,False,proj22task1a,write,True
90,458088d5-975d-412f-8fbd-3521cf62965b,proj11,proj11,manager,1.0,proj21task2a,dept1,False,schedule,proj12,dept1,2.0,False,proj21task2propa,write,True
91,79c5dfc7-5854-461b-8f77-0d45b3bc12ea,proj22,proj22,manager,,proj21task1a,,False,schedule,proj22,dept1,,False,proj21task1a,write,True
92,87e0d4c4-23f2-4a87-adde-84e5a58e0548,proj11,proj11,manager,2.0,proj22task1a,dept1,True,schedule,proj22,dept1,,False,proj21task2a,read,True
93,e0604720-6dc8-4b97-89f8-104270cd7259,proj12,proj12,manager,,proj12task2a,dept1,True,budget,proj21,dept2,1.0,False,proj12task2propa,setSchedule,True
94,d958624b-492f-4897-bcca-949a2aebb33f,proj12,,manager,,proj22task1propa,dept2,False,budget,proj11,dept1,,False,proj21task1propa,setSchedule,True
95,f4116564-ab92-4965-988b-20526f087bc1,proj21,proj21,manager,,proj12task2a,dept2,False,schedule,proj22,dept2,,False,proj22task1a,write,True
96,c8d7864b-3b33-4fda-8b60-cee8363158b0,proj11,,manager,,proj22task2a,,False,schedule,proj22,dept1,1.0,False,proj11task1propa,setStatus,True
97,bd0b1f3a-be42-46fd-a969-ad680e28981d,proj22,proj22,manager,,proj12task2a,,False,schedule,proj12,dept1,,False,proj12task2propa,write,True
98,0298ce56-2fb2-4579-b672-2dee976e0d18,proj21,,manager,1.0,proj22task2a,,False,budget,proj12,dept1,,False,proj21task2propa,request,True
99,e8442c12-e2e6-45ba-9fac-340980815422,proj11,,manager,,proj11task2a,,True,task,proj22,dept1,1.0,False,proj11task1propa,request,True
100,3001de29-c7b7-43e5-9a20-70dec5996877,proj12,proj12,manager,,proj12task1a,,True,task,proj12,dept2,,False,proj12task1propa,read,True
101,20c41e5f-492e-41a4-9754-1dffec8b13c4,proj22,proj22,manager,,proj11task2propa,dept1,False,schedule,proj12,dept2,1.0,False,proj12task1propa,approve,True
102,85ec4054-3664-4222-9417-7788e759a33b,proj22,proj22,manager,2.0,proj22task1propa,,False,task,proj12,dept1,2.0,False,proj21task1propa,approve,True
103,8b39fe49-dbef-4c75-9fee-6cdcd3ffcb15,proj21,proj21,manager,1.0,proj11task1propa,,False,schedule,proj22,dept1,1.0,False,proj12task1a,setSchedule,True
104,3962afa9-9166-4bf1-acf4-95f717befb83,proj22,,manager,2.0,proj11task1propa,dept1,False,budget,proj22,dept1,,False,proj11task1a,write,True
105,575f2692-601d-4535-b18a-27703244aef7,proj22,proj22,manager,,proj12task1propa,dept2,False,schedule,proj11,dept1,,False,proj12task1a,setSchedule,True
106,fb4e15a7-3d48-443f-b152-9f79157d20b1,proj12,,manager,2.0,proj11task1propa,dept2,False,budget,proj22,dept1,2.0,False,proj12task2propa,setStatus,True
107,ef291cf1-24a8-450c-8947-0a9442d9fdaa,proj11,proj11,manager,,proj22task1propa,dept1,False,budget,proj12,dept1,,False,proj21task2a,setStatus,True
108,330adf4e-7b9a-4e49-87a7-470d972c6a36,proj12,proj12,manager,,proj21task1a,,True,task,proj11,dept2,,False,proj21task2a,setCost,True
109,49eca514-c7a7-4ae7-b11b-4f59e2f389ee,proj11,proj11,manager,,proj11task2propa,,False,budget,proj11,dept2,,False,proj21task2a,request,True
110,ab8b9609-5f0e-4fad-97b0-27bb9d6301e9,proj21,proj21,manager,2.0,proj11task2propa,,False,task,proj22,dept1,1.0,False,proj12task1propa,read,True
111,b396308a-92fb-406b-82d1-922e2dca3ade,proj21,,manager,,proj12task1a,,True,budget,proj22,dept2,,False,proj21task1a,setCost,True
112,f0168926-5f23-42e6-ba3b-9d20448a6f62,proj11,proj11,manager,2.0,proj11task2propa,,True,schedule,proj11,dept2,,False,proj12task1a,read,True
113,ff115125-764a-4e6a-9053-df538fba87e7,proj21,proj21,manager,1.0,proj21task1propa,,False,budget,proj22,dept2,2.0,False,proj21task2a,read,True
114,694e2e8c-ef29-4204-9440-6058dc797b49,proj21,proj21,manager,,proj22task1a,,False,schedule,proj21,dept2,,True,proj12task1a,write,True
115,ea60328a-7cf0-4563-a237-eb0c9fba8ef1,proj12,,manager,2.0,proj22task1a,,True,budget,proj22,dept2,2.0,False,proj12task2propa,setStatus,True
116,7342189d-596f-4aa9-b7da-5be92a3ca85b,proj11,proj11,manager,1.0,proj11task1a,,False,task,proj12,dept1,,False,proj12task2a,setCost,True
117,7675135a-c6c0-4671-b2c0-08e09829e196,proj22,,manager,1.0,proj21task1a,dept1,True,task,proj11,dept2,1.0,False,proj21task1propa,approve,True
118,c3b44472-1380-49f4-8cd8-982af4a62715,proj22,,manager,,proj11task2propa,,True,budget,proj21,dept2,,False,proj12task2a,setStatus,True
119,c3082874-fb3e-4476-860e-d916ee1aeea4,proj11,,manager,,proj11task1propa,dept1,True,task,proj12,dept1,2.0,False,proj12task2propa,setSchedule,True
120,f417f61e-96e8-4249-95d8-9a3079234b78,proj11,proj11,manager,2.0,proj21task2propa,dept2,True,budget,proj21,dept2,,False,proj11task2propa,setSchedule,True
121,86b3c408-e6ba-4045-9df9-7c87f148d638,proj21,,manager,2.0,proj12task2propa,dept2,True,schedule,proj11,dept2,,False,proj12task1a,approve,True
122,156682e7-8716-4cf1-a138-f0c823689d2a,proj22,,manager,1.0,proj22task2a,,False,budget,proj11,dept1,,False,proj12task2a,approve,True
123,b25a0a88-37f3-4e0d-8877-f14c745f7490,proj12,,manager,,proj21task2propa,,True,schedule,proj22,dept2,2.0,False,proj12task2a,setCost,True
124,45fb92f0-8a4e-4003-8907-f3e996638f03,proj22,proj22,manager,1.0,proj12task1propa,,True,budget,proj22,dept1,2.0,False,proj12task1propa,write,True
125,5f14a9a3-e7e4-4664-a21d-4936a65537c7,proj22,proj22,manager,,proj22task1propa,dept1,True,task,proj21,dept2,1.0,False,proj22task1propa,read,True
126,43802d90-efa3-4a67-9445-85c5d01a4c85,proj11,proj11,manager,,proj21task2propa,,False,schedule,proj21,dept1,1.0,False,proj22task1a,request,True
127,bb22befa-9cf2-47f8-bf3e-5e86a27746ef,proj21,proj21,manager,,proj11task1propa,dept2,True,schedule,proj22,dept2,,False,proj11task1a,setSchedule,True
128,084969d0-0291-4615-92bf-91f7b7913c5e,proj12,proj12,manager,1.0,proj11task1propa,dept1,True,budget,proj11,dept1,2.0,True,proj11task1a,read,True
129,625c52fd-ca2e-44bf-b836-476cfd8d3d6f,proj11,,manager,,proj22task1a,dept2,False,budget,proj12,dept1,,False,proj22task2a,approve,True
130,ff5585f0-0dec-4b45-949c-400c30cc55f1,proj22,,manager,1.0,proj12task2a,dept2,True,task,proj11,dept1,,False,proj12task1a,setSchedule,True
131,48b6af7d-a5aa-4e91-9157-3e9e31a67e2e,proj11,,manager,2.0,proj22task1a,dept1,False,budget,proj21,dept2,2.0,False,proj12task2a,setCost,True
132,7e698bd4-4144-4c7a-b4f4-3b13b87e435a,proj12,,manager,2.0,proj12task2propa,dept1,False,task,proj12,dept1,2.0,False,proj12task1a,approve,True
133,4dec0e08-02da-4f0f-a562-e37ab1bd58ab,proj11,,manager,2.0,proj11task2propa,dept2,True,schedule,proj12,dept2,2.0,False,proj11task1a,setCost,True
134,8f95dcd5-47d4-4c93-a0f4-5bd95f777f54,proj22,,manager,2.0,proj12task1propa,dept1,False,schedule,proj21,dept2,2.0,False,proj22task1propa,read,True
135,eaf0bc12-fb7a-4407-9ebf-3c04633f0cdc,proj11,,manager,2.0,proj21task1propa,,True,task,proj21,dept1,,False,proj21task1a,request,True
136,ae0a1fd3-8d01-4172-bb8a-b72cf5640adb,proj21,,manager,,proj11task1a,,False,budget,proj12,dept2,2.0,False,proj11task2propa,setCost,True
137,2c5ee8cf-306d-4d4b-bdbc-3b3238470ac8,proj21,,manager,1.0,proj22task1propa,dept1,False,task,proj22,dept1,2.0,False,proj12task2a,request,True
138,7a393a56-b35d-4f54-bfa3-f63cd95961c6,proj11,proj11,manager,1.0,proj12task2a,dept1,True,schedule,proj21,dept2,,False,proj11task1propa,request,True
139,0df9feb1-e7f8-4d7b-b12e-dbca030bf5ec,proj21,proj21,manager,,proj21task1propa,,False,schedule,proj22,dept1,,False,proj12task1propa,setSchedule,True
140,d53d98d3-21ec-4ed6-8c8c-91ed823c06fa,proj21,,manager,,proj11task2propa,,False,schedule,proj11,dept1,,False,proj21task1a,setCost,True
141,f8db8c0b-662d-4ee0-958c-39a339a107f3,proj22,proj22,manager,1.0,proj11task2a,,True,budget,proj21,dept2,2.0,False,proj12task1propa,request,True
142,e0c6ac3c-accd-4481-8176-75983f991685,proj12,,manager,1.0,proj22task1propa,,True,schedule,proj11,dept2,,False,proj12task1propa,setStatus,True
143,fe3ea055-5e20-405b-b05d-f6b365e7a689,proj12,,manager,,proj21task1propa,dept2,True,budget,proj22,dept2,,False,proj22task1a,setSchedule,True
144,8f8d0b56-3593-4e30-bbfe-e2b22388b463,proj12,,manager,2.0,proj12task2propa,,True,task,proj21,dept2,1.0,False,proj11task1a,setCost,True
145,0d7b1111-d2c7-4fdf-a0d1-360bff4e969d,proj22,,manager,2.0,proj11task2a,dept1,False,schedule,proj11,dept1,,False,proj11task2a,setCost,True
146,8c01d10f-81a6-4de3-b121-91f5e2b191ac,proj22,,manager,,proj22task2a,dept2,False,budget,proj22,dept2,2.0,False,proj11task1propa,setCost,True
147,a81bc421-6a71-4c6e-9593-2e7e74d59088,proj22,,manager,2.0,proj11task2a,,True,schedule,proj21,dept1,2.0,False,proj12task2a,setStatus,True
148,32215d66-acc4-4dd6-9fc1-71885f42ee49,proj21,proj21,manager,2.0,proj21task1a,dept1,True,task,proj12,dept1,2.0,False,proj21task2a,write,True
149,f1c7ef31-f62c-4bd8-b33b-6079ee8bc2c3,proj12,,manager,2.0,proj12task1propa,dept1,True,schedule,proj22,dept2,,False,proj11task1propa,setStatus,True
150,9d798949-0e05-440c-a4de-77c251c25ace,proj11,proj11,manager,,proj12task1a,,False,task,proj11,dept2,,False,proj22task1propa,request,True
151,380f702e-1fdd-4be6-8859-9cbb59c0f5ce,proj21,,manager,,proj11task1propa,dept1,True,schedule,proj22,dept2,1.0,False,proj22task2a,setSchedule,True
152,565b20d0-93d3-4ce1-ab3f-f3c7cb58c2ba,proj22,proj22,manager,2.0,proj21task1a,,False,schedule,proj22,dept1,,True,proj21task2propa,write,True
153,f032e85a-7d51-48bc-8f52-12870da25d0d,proj12,,manager,,proj22task1propa,,False,budget,proj12,dept1,,False,proj21task1propa,read,True
154,c592192b-c06b-4001-bb1d-e579bdffb0b1,proj22,,manager,,proj12task2a,,False,schedule,proj22,dept2,,False,proj22task2a,setStatus,True
155,a84d3554-a21d-48d1-a278-d1afe7bab216,proj22,proj22,manager,1.0,proj11task1propa,,False,task,proj22,dept1,,False,proj21task1propa,setStatus,True
156,73f5d14d-1f38-4623-8a0f-bf3b06b2fc90,proj22,,manager,2.0,proj21task1a,,False,budget,proj11,dept1,2.0,False,proj12task2propa,approve,True
157,41c909c5-923f-4821-8380-982217193bcc,proj11,proj11,manager,,proj11task2a,,True,task,proj22,dept1,,False,proj22task1a,setStatus,True
158,4d2ab2a4-ea4e-48e5-a3fd-71350b674463,proj22,,manager,,proj22task1propa,,False,budget,proj12,dept2,,False,proj22task2a,approve,True
159,a7312b07-4aca-4237-b607-4e95c13c4f17,proj22,proj22,manager,2.0,proj12task2a,dept1,True,schedule,proj12,dept2,1.0,False,proj11task1propa,setCost,True
160,cb13cdf7-abf2-452d-a4df-5f3a0b2905df,proj11,,manager,2.0,proj11task1propa,,True,budget,proj12,dept2,1.0,False,proj21task1propa,setStatus,True
161,0bc872b7-d9c1-4bf1-915f-d6e799d8634b,proj12,proj12,manager,2.0,proj21task1propa,,True,schedule,proj12,dept1,2.0,False,proj11task1propa,setSchedule,True
162,68b66681-b437-428f-8786-0c64a8bef906,proj11,proj11,manager,,proj11task1a,dept2,True,budget,proj11,dept1,,False,proj12task1a,read,True
163,163c4bec-49d1-48a1-83a0-1d6cc3c0d1c4,proj12,proj12,manager,,proj21task1a,,False,budget,proj12,dept1,2.0,False,proj12task1propa,setStatus,True
164,1768d695-a13f-4895-b0cc-aa88dd0c440e,proj22,proj22,manager,,proj21task1propa,,True,schedule,proj21,dept2,2.0,False,proj21task1a,request,True
165,d08f89a0-9f1f-4d52-be3a-84eddf424d8b,proj12,proj12,manager,1.0,proj22task1propa,dept2,False,task,proj21,dept1,1.0,False,proj11task2propa,setCost,True
166,c21b2805-abc1-48ac-a2fb-45e40ab53047,proj12,proj12,manager,,proj12task1propa,dept1,True,budget,proj21,dept2,,False,proj21task1propa,setSchedule,True
167,be817f47-6577-4862-b850-1430d00025a2,proj21,proj21,manager,1.0,proj11task2a,dept2,False,schedule,proj22,dept2,1.0,False,proj22task2a,write,True
168,a5b05941-7ace-4f45-9ee2-debb4fbfc58a,proj11,,manager,,proj12task2a,,False,task,proj11,dept2,,True,proj12task2a,setStatus,True
