,user_id,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
110345,78cbbee7-52dc-439b-8602-4a0fcfb1d2db,72,13,1,21,74,1,1,2110,36,False,0,0,0,0
110417,2097a2d9-afaa-460a-b8c8-e4c5b81b02f2,0,13,1,22,72,1,0,22200,33,False,0,0,0,0
106733,3b9b2fbe-8f45-43c0-9a06-98a494061e42,0,10,0,21,42,1,0,3110,35,False,0,0,0,0
110293,77202020-9d32-429b-b5d3-bbf9b5340786,0,13,0,20,12,1,1,6220,36,False,0,0,0,0
110445,1e971d0c-5d96-4193-8d08-57d8e8aedc54,0,13,1,21,71,2,1,3210,34,False,0,0,0,0
107618,dede41fa-6f75-4174-91c0-d04d7afd7168,41,11,1,20,41,3,1,3210,36,False,0,1,0,0
109206,99df0426-3909-4d04-a78e-c1ba47cd624c,51,12,1,20,51,3,1,5210,36,False,0,1,0,2
106994,4e5f97eb-6d37-4894-8a58-cf1dc806ef9e,0,10,1,21,12,1,0,4220,33,False,0,1,0,0
108186,d5d6a8df-5bd5-46f8-81ec-8f714bc3f14a,12,11,0,20,72,7,0,5120,34,False,0,0,0,0
108172,94fb1ddf-c460-4f3b-a377-ab136865f883,52,11,1,22,71,7,0,1110,33,False,0,0,0,0
106414,9bb8200c-d8c8-46b3-a857-92d25cabe765,71,10,0,20,32,6,1,12100,36,False,0,0,0,0
107988,e88704fb-9a9b-44b7-9849-b0d0427f9f7e,41,11,1,20,32,3,1,5210,35,False,0,0,0,0
109113,e2c82d66-d82f-4586-9554-bf4075f8ef7e,22,12,0,22,21,6,0,6120,30,False,0,0,0,2
108441,175f77d1-60d5-42e7-b63f-e987e9844640,72,11,0,20,51,5,0,31100,36,False,0,0,0,0
110837,58347719-9c67-4c01-bcb0-ae1c9b7772df,52,13,1,20,51,7,1,72100,32,False,0,0,0,0
110981,fea30c97-bb46-4b79-bbe2-b5c640ad8d64,72,13,0,21,74,7,0,11200,36,False,0,0,0,1
110368,d2de666c-b107-4948-b0dd-ad5b633955c5,72,13,1,20,71,4,0,5120,30,False,0,0,0,2
107504,b6003772-69df-4c5d-bcf9-f31c49915e64,0,11,1,22,31,4,1,22200,33,False,0,0,0,0
106252,c757a5df-66f5-4d5b-8453-5d8bcef56b5c,12,10,1,20,21,7,1,51100,34,False,0,0,0,1
106734,d2da5733-7547-44f1-814a-a306112be13a,32,10,0,21,61,2,1,6120,36,False,0,0,1,0
106350,84e5ee9f-5ca8-4b49-a7d5-f52d60a88dc1,0,10,0,22,21,4,1,6120,35,False,0,0,0,2
109271,848bd9f1-235f-4981-880d-cdfef55fbe67,0,12,0,21,61,4,1,4220,36,False,0,1,0,2
109398,ed2a7a4d-cf7f-4776-8133-987111f6a504,0,12,1,21,61,3,0,1110,32,False,0,0,0,0
106457,eaa6b6bf-0c0c-47e0-8e6c-acd5a208557f,0,10,1,22,42,8,0,21200,30,False,0,0,0,0
109817,12ae0389-18f1-4ba6-b777-d9d97cedd33e,12,12,1,20,73,6,1,7110,30,False,0,0,1,0
109168,81593609-8b2c-44c0-92ae-8dddb281038b,61,12,0,20,62,8,0,51200,34,False,0,0,0,0
106090,6323ea97-2129-45d8-bbe2-9df31923f75c,0,10,1,21,11,2,1,11200,30,False,0,0,1,0
110838,231c028b-3959-4ee5-9e9f-949cb6bc512b,32,13,1,22,32,7,1,62100,32,False,0,1,0,0
109407,49709c5a-87ae-43a2-bacd-6cab85aa7d49,0,12,0,20,51,7,0,73200,33,False,0,1,1,0
106026,673f60fd-b4c8-4338-ad40-f796593f98cc,21,10,1,20,11,1,0,2120,34,False,0,0,0,0
106549,871fb43c-d000-4e1a-b176-d26f0c7eaa54,42,10,1,20,52,6,0,3220,30,False,0,0,0,0
106181,0e2e09e8-1f9f-4d3a-bf45-6822d2663efd,22,10,1,22,11,1,0,1220,31,False,0,0,0,1
108252,80dadc6c-aa30-4c1a-9aaf-8444193e9fd7,0,11,1,20,11,2,1,51200,32,False,0,0,0,2
107878,c28f52d6-9bbf-479f-8fc6-2801e1506854,41,11,0,22,32,3,1,6110,31,False,0,0,0,0
108659,2ab4d8ac-8e24-466a-9047-ad79d612686b,51,12,1,20,51,5,0,51100,35,False,0,1,0,0
108298,c5c02e5f-3274-4707-afd7-7a260b2de0f5,0,11,1,22,21,7,0,71200,34,False,0,0,0,0
110558,12160753-9523-428d-81f4-a5af6ef399cb,51,13,1,22,12,8,0,2210,34,False,0,0,0,0
107672,f633cdc2-4b46-4932-bdd0-12ba81d2b7d4,31,11,0,21,32,3,1,3220,35,False,1,0,0,0
108812,a707cc3e-6469-4079-8f86-0fb03e1d5ace,0,12,0,22,62,5,0,51200,35,False,0,1,0,0
110076,ba62206b-4168-441d-99fe-cc4c373b3cde,73,13,1,22,72,8,0,6220,36,False,0,0,0,0
109277,4766546e-0ffb-45a3-a71b-b95c68a59d96,61,12,0,21,51,7,0,4220,30,False,1,0,0,0
110553,e69a5c75-9496-4fc3-8201-b14f1cee5864,0,13,0,21,21,7,0,11100,33,False,0,0,0,2
110002,17b188f4-c49f-447a-9969-32f05870462e,0,13,1,21,73,7,0,62100,32,False,0,0,0,0
110907,350e2e1e-bdd9-4f7c-a05e-e580b8baa2aa,0,13,1,20,41,8,1,7310,36,False,1,0,0,2
107183,0da7d230-eb6f-42b2-8d86-3f79bd648964,12,10,0,21,21,5,0,1210,35,False,0,0,0,0
109727,ae2cafc6-296a-4a9c-bafd-81f996a179ab,0,12,1,20,21,3,0,1110,32,False,0,1,0,0
107545,929d6f13-fe52-4a0a-8159-497996062ecb,0,11,1,22,42,4,1,41100,36,False,0,0,0,2
109248,0c01c35f-ed0d-48aa-bb8b-133dc924096f,0,12,0,20,51,2,1,4220,30,False,0,0,0,0
106069,d06e415d-689f-47fb-b772-30183b987b94,12,10,1,21,21,1,1,1220,30,False,1,0,0,0
109742,943e3bc5-7236-4fa7-b5ef-a24ed5129861,11,12,0,20,32,4,1,7220,35,False,0,0,0,0
108409,652f879a-80c6-4cd5-be74-0c25fc95f8fc,0,11,0,20,72,2,1,32100,32,False,0,0,0,0
111188,d9daecd8-31ef-48a6-902b-0adb85b4becd,0,13,1,22,72,5,1,6220,34,False,0,0,0,0
109972,ce9be4a8-6c35-433e-b3a7-c427e863e804,71,13,1,20,72,8,0,71100,32,False,0,0,0,0
109903,53794ac6-2872-446c-831a-5302a128eb67,0,12,1,20,72,5,0,72200,34,False,0,0,0,0
106203,23c626ef-02d7-4cd4-853b-55e1442d0965,11,10,0,20,11,7,0,42200,31,False,0,1,0,0
108201,283377cb-4c6a-429a-a860-594e577771b6,74,11,1,21,12,6,0,21100,31,False,0,0,0,0
110065,3c65adcc-a612-47ce-8502-fb9776c56d79,72,13,1,20,73,7,0,62100,31,False,0,0,0,1
109870,20cd4e0f-cddf-4fe9-8788-0b40b2baa569,11,12,0,21,71,6,1,32100,33,False,0,0,0,0
106387,e759bdb0-2937-408e-82a2-1918cf270c2d,0,10,0,20,71,8,1,2220,32,False,0,0,0,2
110790,b0dc38ac-93ef-4a51-9ecb-e474753bc1f7,0,13,0,21,22,4,1,1120,30,False,0,0,0,0
107839,e66299dc-d953-4a20-b2a5-3b9fe78c3f88,72,11,0,22,21,4,0,32100,34,False,0,0,1,0
108099,843eecb1-f578-4dc3-be49-ce6998d0c15a,0,11,0,21,73,4,0,21100,34,False,0,0,0,2
110260,94c563c9-d358-404a-8910-9530a11c1e31,0,13,1,20,62,1,0,72100,30,False,0,0,0,0
111098,64b34d11-6099-41ea-b0e7-72788b3a063a,0,13,0,21,74,8,1,3210,32,False,0,0,0,0
110697,4f383b04-1f6f-4fc7-ac11-2785ef22aa78,0,13,0,21,21,6,0,22100,36,False,0,0,0,1
107569,e9cbe82f-0ee5-4008-9301-9d5e548d6713,0,11,0,20,32,4,1,31200,33,False,0,0,0,2
107578,cffa4892-6b96-4f62-a2a6-672dd5f4e44e,0,11,0,20,42,3,0,3210,36,False,0,0,0,0
106221,7ddc939e-113e-480c-949c-55523a4174e0,0,10,1,20,22,5,0,5210,33,False,0,1,0,2
106677,936b587f-abcf-4369-ac30-da9ea6e802c9,32,10,0,20,61,8,0,72100,35,False,1,0,0,0
107421,1e741c03-7ba3-4cb6-be7b-f87d4551cc47,0,11,0,20,42,8,1,22200,30,False,1,0,0,0
109269,6af72bc0-9d59-4221-9925-a8ce27c83a16,0,12,0,20,61,3,0,4220,32,False,0,1,0,0
107717,fa654512-e216-49ff-bd47-6ebbc22d4e9e,0,11,0,21,22,3,1,41200,30,False,0,0,0,0
109978,d7841a55-5d42-4fa9-b1dd-d1c681e2bc06,0,13,1,20,74,7,0,62100,31,False,0,0,1,0
109790,484c09ec-8788-4722-9a7d-c01a49f58751,0,12,0,22,71,7,0,41100,30,False,0,0,0,0
107073,7eaaa981-d21a-48ca-9002-ee033729eb64,31,10,0,22,73,1,1,2110,30,False,0,0,0,2
108187,5d25bd53-a11d-4f6f-8c14-057d94b1556f,51,11,0,21,52,5,0,5220,36,False,0,0,0,1
106798,2b2122b2-8b8c-4e08-9eca-49df2f75324a,0,10,0,22,31,1,0,6120,36,False,0,0,1,2
108519,433d7e2a-44b6-4bb3-8633-42447c96eee1,41,11,0,21,42,7,0,5110,32,False,0,0,1,0
110789,5a858010-c0ad-438c-b57e-4c6da8ab2d12,0,13,0,20,12,2,0,6110,30,False,0,0,0,0
106177,45718d67-6dec-479c-af4a-2f50a4f68fb2,21,10,0,20,21,2,0,1220,31,False,0,1,0,0
110304,aea1b939-8c91-492f-bb4d-341a458435f4,52,13,0,21,62,5,0,71200,35,False,0,0,0,2
107434,f3927e02-53af-41a5-9e2e-2260ec8405bb,0,11,0,21,32,2,0,3110,31,False,0,0,0,0
108689,4d4420d3-74e4-4cd1-aee9-9b1e80396b14,0,12,0,20,62,6,0,61100,33,False,0,1,0,0
110450,8993e6a8-f461-4647-8b14-bddeb7b333c7,0,13,1,20,73,5,1,22100,33,False,0,1,1,0
107978,ffef33cd-3cec-4036-b7ce-8037dc210ea8,42,11,1,21,31,4,1,7110,34,False,0,0,0,0
108029,b4ccbbf4-f686-4f90-a446-abbd8c67fd61,22,11,0,21,11,4,1,51100,34,False,0,0,0,1
107751,d8a3892b-5f89-4d51-aea7-ff9ade3d93a1,22,11,0,20,62,4,0,31100,33,False,0,0,1,0
108018,c4be7a89-d718-442c-b87f-a09abe38a380,0,11,1,20,73,4,0,6120,35,False,0,0,1,0
110388,bb44f044-f518-4114-a89f-ce721bff06fb,0,13,1,21,73,5,1,2110,34,False,0,0,0,0
109076,7d0c7528-045d-4c73-908c-125a11f777ed,72,12,0,20,74,5,0,5220,36,False,0,0,0,0
108925,16b320df-aa19-400d-b5ea-f8233479a3b5,61,12,0,21,52,6,1,32100,32,False,0,0,0,0
107281,8d38965d-c7e3-41e8-89d9-d1c7ac71fc95,0,10,0,22,21,7,1,21100,36,False,0,0,0,0
106915,a116c40b-9c09-48be-95d6-1b210d428386,0,10,1,21,11,1,1,3220,31,False,0,0,0,2
109235,99a6e261-bbac-4b9f-b981-8bcbef1d12f9,0,12,0,20,62,3,0,42200,36,False,0,0,0,0
106527,e6f27201-8160-41c9-b3c6-44aaa198e474,71,10,1,21,61,6,0,61200,34,False,0,0,0,2
109690,9eee0d78-04bc-4f71-95ba-138cde8a9668,74,12,1,22,31,4,1,21100,32,False,0,0,0,0
107526,041467d0-37c6-47eb-b610-84559c87d882,31,11,0,21,41,4,0,31200,31,False,0,0,0,2
111242,b54e9bb0-7f56-4ed8-95ad-e0b6f7c0be76,72,13,1,21,71,6,0,62200,36,False,0,0,1,0
107032,67eacedf-8102-4b42-a84f-7ff8f9961a02,42,10,1,20,41,1,0,12200,33,False,1,0,1,0
106681,da35fce9-213a-4f85-ac9e-c6b793f61e2c,0,10,1,22,51,1,0,5120,36,False,0,0,0,2
106765,0af26ea6-7f17-489e-9191-a2d9a2d72689,0,10,1,22,32,1,1,31100,31,False,0,0,0,0
110862,84432e3d-5ada-427c-b223-e69acb25c4a9,0,13,0,21,41,8,0,6220,34,False,0,0,0,0
108819,80e65d03-ed63-4020-9b92-bc80ca013719,0,12,0,21,51,5,1,5120,31,False,0,1,0,0
107044,4966fae7-86e1-4c26-9140-6ac8f44b2443,0,10,1,20,61,2,0,1220,35,False,0,0,0,0
110830,46f122bf-8893-40b0-9dba-75afb0f37ea2,0,13,1,20,12,8,1,73100,33,False,0,0,0,0
108942,ed1e2512-8312-4648-92c2-3260da62766a,61,12,0,21,52,6,1,7220,36,False,0,0,0,2
107126,7c11abed-52d7-48b0-89b0-605b7b950154,0,10,0,20,41,2,0,21100,32,False,0,0,0,2
108337,7a4814e0-dfc1-4779-b8e6-41f73b9ee13f,0,11,1,21,21,5,0,41200,30,False,0,0,0,0
106219,707049b0-3056-48d1-b8d2-150d39edcaa6,0,10,1,20,22,6,1,3110,31,False,0,0,0,0
108284,b23b3b7a-3487-499e-b56c-ecb978d47c2f,62,11,0,21,72,8,0,2110,32,False,0,0,0,0
108860,de72764d-bd48-459a-800e-cef322a946bb,0,12,1,21,51,5,1,41200,35,False,0,0,0,0
106582,0a0557ce-ec9d-46b1-a3d1-6f46559a5485,72,10,1,20,31,7,1,4120,32,False,0,0,0,2
108481,b4e9f4a2-89e3-4733-8bda-6b7339e5a20c,0,11,1,21,32,7,1,71100,35,False,0,0,0,0
107158,91b08d0e-f842-40c1-9d36-d8412d73860d,42,10,1,22,52,1,0,11100,33,False,0,0,0,0
106043,c94f2f61-bb01-48e3-b566-028f4f8a122a,0,10,0,22,11,1,1,22100,31,False,0,1,0,0
110471,3e592a8f-ff5b-421f-ad23-fbb77d8f689a,0,13,1,20,71,5,1,12100,35,False,0,0,0,0
106210,bfe7467f-be90-49d4-a494-334f52b1cae5,11,10,1,22,22,8,0,72200,30,False,0,0,0,0
109809,69fb9d93-0b1c-466c-a635-57d2fa5f62f1,41,12,1,22,12,6,0,4120,32,False,0,0,1,0
106354,51af247d-d928-4abf-be97-ef908ab6954b,0,10,0,21,12,3,0,52200,31,False,0,0,0,0
107808,c2875898-58c3-474b-b4e6-f144409daa5b,0,11,0,21,74,4,1,31100,34,False,0,0,1,0
110147,b7a885f7-228c-42d4-8660-58d1ea12e3e9,0,13,1,21,72,8,0,71100,31,False,0,0,1,0
107666,ea85099a-fafb-42cb-91b2-2ec1ac7f7dd7,0,11,0,22,32,3,0,4120,30,False,0,0,0,2
108488,23457cd8-a175-4564-88c3-3c7cb9503f93,0,11,1,20,42,6,1,72100,35,False,0,1,1,0
106805,45acac65-ca07-484a-b45c-406b4847288a,0,10,1,20,51,1,0,7210,32,False,0,0,0,0
106367,e608274c-3320-427c-8c6d-9101fe721f58,0,10,0,20,72,8,1,1110,35,False,0,0,0,0
108323,b87e56f6-2f63-4006-b351-60489405b3ce,72,11,0,21,52,1,1,32100,30,False,0,0,0,0
110635,744dc6b9-85d6-43ff-8e03-960e42f5395a,0,13,1,21,42,8,0,3110,30,False,0,0,1,1
110888,e95287d2-e465-4644-9416-2e8fcb4326b5,51,13,1,20,12,7,1,7210,33,False,0,0,0,0
106135,0cd321b8-a3fd-45b8-8342-58edfa721229,0,10,1,21,21,1,0,21200,33,False,0,0,0,0
109339,bd72a653-2bda-43f8-b203-8a4f1cefc9f0,51,12,1,22,52,1,1,1220,34,False,0,0,0,0
106047,fd43b75f-c439-4a2b-b105-418b9bf64338,0,10,1,20,22,1,0,1210,36,False,1,0,1,0
106718,e1bf50ba-cd9e-4d83-9818-3edb74d082c5,0,10,0,22,51,2,1,3110,31,False,0,0,0,1
110501,ba7d7c6e-cd11-45e2-aaaa-f7df3ed8b517,11,13,0,20,22,7,1,1220,34,False,0,0,1,0
106856,aa62f25c-b567-4213-bfaf-1b768f849ed5,0,10,0,22,11,2,0,41200,34,False,0,0,1,0
108750,8c9081a6-98f3-4901-b7ce-0dc5d5c3b316,0,12,0,21,61,5,1,61200,31,False,0,1,0,2
110464,e1b6ea16-9140-4a1f-82c3-bab3407eac7c,74,13,0,20,71,1,0,4110,36,False,0,0,0,0
106670,399ed842-a2f9-40cb-953f-1cbe46fe953b,71,10,1,21,72,6,1,71200,34,False,0,0,1,0
109075,1db4549d-80bd-42a6-8eba-5f17fd2c22ed,0,12,0,20,22,5,0,6120,35,False,0,0,1,0
107242,50305593-fe8a-496a-99c1-0b5cf3599426,11,10,0,22,22,5,0,1220,30,False,0,0,0,0
109433,5091e53f-be2d-4249-9ab7-f41eeb0b7072,52,12,0,22,52,7,1,2220,30,False,0,1,0,0
106061,ce6ed268-dada-4fa3-ba0b-302edfe5b268,0,10,1,20,11,1,1,11200,32,False,0,0,0,0
108224,2582359e-2f7f-492c-81ae-e6a1308c662a,72,11,0,21,71,8,1,1220,34,False,0,0,0,0
111238,909a9f43-06a5-4afb-bd87-65646b94927f,0,13,0,20,71,3,0,7110,31,False,0,1,0,0
106095,c763f42a-9bd5-44e1-9a83-a816b723aca0,12,10,0,20,11,2,1,1120,30,False,0,0,1,0
108299,ea258464-4191-4874-b054-53dcbd5a63c4,71,11,1,21,73,6,0,2110,31,False,0,0,0,0
106478,9fb81ac5-c599-42ec-aa41-658ac4812f1a,0,10,0,22,41,5,1,22100,33,False,0,0,0,0
